Date,Open,High,Low,Close,Adj Close,Volume
2013-08-30,18.530001,18.530001,18.129999,18.252501,18.080662,8603600
2013-09-03,18.562500,18.719999,18.299999,18.442499,18.268871,7756000
2013-09-04,18.584999,18.912500,18.485001,18.857500,18.679966,8186800
2013-09-05,18.877501,19.025000,18.867500,18.922501,18.744356,5696000
2013-09-06,19.040001,19.157499,18.540001,18.965000,18.786453,11394800
2013-09-09,19.122499,19.472500,19.122499,19.400000,19.217361,6222000
2013-09-10,19.629999,19.650000,19.459999,19.597500,19.412998,8798800
2013-09-11,19.344999,19.545000,19.292500,19.525000,19.341183,5803600
2013-09-12,19.512501,19.617500,19.417500,19.487499,19.304035,6388400
2013-09-13,19.549999,19.557501,19.315001,19.522499,19.338703,4117200
2013-09-16,19.832500,19.847500,19.330000,19.410000,19.227266,4845200
2013-09-17,19.495001,19.717501,19.495001,19.674999,19.489771,4378800
2013-09-18,19.735001,20.222500,19.650000,20.142500,19.952868,5728000
2013-09-19,20.264999,20.330000,20.174999,20.235001,20.044498,3841200
2013-09-20,20.337500,20.375000,20.075001,20.090000,19.900864,4703600
2013-09-23,20.282499,20.309999,19.830000,20.004999,19.816662,4971600
2013-09-24,20.092501,20.227501,19.879999,20.012501,19.824093,4182800
2013-09-25,20.035000,20.097500,19.799999,19.892500,19.705227,6805600
2013-09-26,20.035000,20.282499,20.025000,20.187500,19.997442,5117600
2013-09-27,19.967501,20.207500,19.895000,20.142500,19.952868,6608000
2013-09-30,19.719999,20.137501,19.587500,19.997499,19.809235,9949200
2013-10-01,20.040001,20.462500,20.014999,20.445000,20.252520,6141200
2013-10-02,20.165001,20.485001,20.127501,20.422501,20.230234,6563200
2013-10-03,20.377501,20.465000,19.737499,19.952499,19.764660,7479200
2013-10-04,19.942499,20.347500,19.912500,20.285000,20.094028,4982000
2013-10-07,19.947500,20.270000,19.924999,19.950001,19.762186,6482000
2013-10-08,19.959999,19.982500,19.174999,19.205000,19.024191,11182800
2013-10-09,19.277500,19.290001,18.754999,19.065001,18.885513,10642800
2013-10-10,19.469999,19.955000,19.469999,19.855000,19.668076,10952800
2013-10-11,19.775000,20.212500,19.770000,20.182501,19.992493,8264000
2013-10-14,19.932501,20.462500,19.902500,20.459999,20.267378,7177200
2013-10-15,20.430000,20.627501,20.260000,20.307501,20.116318,14245600
2013-10-16,20.482500,20.787500,20.465000,20.764999,20.569511,11019200
2013-10-17,20.572500,21.017500,20.547501,21.002501,20.804773,9771200
2013-10-18,21.382500,21.697500,21.267500,21.680000,21.475895,10767200
2013-10-21,21.764999,21.882500,21.650000,21.770000,21.565048,9273200
2013-10-22,21.930000,22.077499,21.570000,21.807501,21.602196,13468400
2013-10-23,21.629999,21.709999,21.370001,21.580000,21.376833,13736800
2013-10-24,21.607500,21.855000,21.540001,21.760000,21.555143,7545600
2013-10-25,22.174999,22.270000,21.870001,22.062500,21.854792,11878400
2013-10-28,22.075001,22.152500,21.887501,22.084999,21.877077,10333200
2013-10-29,22.217501,22.262501,21.965000,22.147499,21.938993,16553200
2013-10-30,22.312500,22.379999,21.902500,22.110001,21.901846,17141200
2013-10-31,22.007500,22.282499,21.850000,22.010000,21.802790,14778000
2013-11-01,22.139999,22.207500,21.807501,22.017500,21.810217,10700000
2013-11-04,22.162500,22.162500,21.927500,22.070000,21.862225,4967200
2013-11-05,21.897499,22.312500,21.787500,22.132500,21.924131,6815200
2013-11-06,22.307501,22.330000,21.980000,22.120001,21.911755,8977600
2013-11-07,22.115000,22.187500,21.254999,21.292500,21.092041,13181600
2013-11-08,21.430000,21.870001,21.327499,21.867500,21.661627,10962000
2013-11-11,21.775000,21.907499,21.647499,21.799999,21.594765,7094400
2013-11-12,21.655001,21.920000,21.635000,21.857500,21.651724,11724000
2013-11-13,21.580000,22.392500,21.570000,22.392500,22.181684,11949200
2013-11-14,22.254999,22.555000,22.182501,22.514999,22.303030,11779600
2013-11-15,22.535000,22.612499,22.420000,22.602501,22.389709,10256000
2013-11-18,22.590000,22.687500,22.087500,22.187500,21.978617,12496800
2013-11-19,22.152500,22.352501,21.965000,22.035000,21.827551,15793200
2013-11-20,22.162500,22.325001,21.802500,21.950001,21.743351,21591200
2013-11-21,22.094999,22.415001,22.077499,22.365000,22.154444,15906400
2013-11-22,22.462500,22.635000,22.420000,22.620001,22.407043,16096400
2013-11-25,22.785000,22.825001,22.612499,22.719999,22.506100,11689600
2013-11-26,22.737499,23.072500,22.635000,22.957500,22.741365,11498800
2013-11-27,23.057501,23.295000,23.017500,23.272499,23.053400,12174800
2013-11-29,23.452499,23.622499,23.427500,23.530001,23.308477,5820400
2013-12-02,23.615000,23.682501,23.352501,23.410000,23.189606,9410400
2013-12-03,23.387501,23.504999,23.202499,23.372499,23.152462,11006000
2013-12-04,23.190001,23.577499,23.037500,23.417500,23.197039,11504800
2013-12-05,23.475000,23.514999,23.245001,23.375000,23.154942,10557200
2013-12-06,23.757500,23.799999,23.475000,23.702499,23.479353,11982000
2013-12-09,23.875000,23.992500,23.809999,23.887501,23.662615,11863200
2013-12-10,23.802500,23.947500,23.767500,23.860001,23.635370,9372000
2013-12-11,23.857500,23.920000,23.180000,23.250000,23.031116,13279600
2013-12-12,23.272499,23.375000,23.092501,23.137501,22.919674,12989600
2013-12-13,23.330000,23.355000,22.969999,23.062500,22.845379,8007200
2013-12-16,23.292500,23.580000,23.257500,23.315001,23.095505,7137600
2013-12-17,23.330000,23.424999,23.137501,23.232500,23.013775,5445200
2013-12-18,23.277500,23.802500,22.605000,23.772499,23.548691,20854400
2013-12-19,23.670000,23.682501,23.417500,23.617500,23.395157,14274000
2013-12-20,23.697500,24.205000,23.687500,24.092501,23.865683,11646000
2013-12-23,24.490000,24.610001,24.355000,24.602501,24.370880,8429600
2013-12-24,24.627501,24.660000,24.532499,24.635000,24.403076,3916400
2013-12-26,24.707500,24.830000,24.625000,24.787500,24.554138,7708800
2013-12-27,24.842501,24.877501,24.607500,24.660000,24.427837,9460000
2013-12-30,24.587500,24.657499,24.455000,24.584999,24.353544,6960800
2013-12-31,24.662500,24.900000,24.662500,24.900000,24.665577,6881600
2014-01-02,24.680000,24.690001,24.377501,24.517500,24.286682,8788800
2014-01-03,24.525000,24.562500,24.152500,24.170000,23.942451,11523600
2014-01-06,24.174999,24.225000,23.807501,23.972500,23.746811,16466000
2014-01-07,24.195000,24.492500,24.117500,24.410000,24.180193,16520800
2014-01-08,24.422501,24.662500,24.327499,24.535000,24.304016,14713200
2014-01-09,24.697500,24.717501,24.200001,24.360001,24.130661,13637600
2014-01-10,24.497499,24.575001,24.120001,24.517500,24.286682,13066400
2014-01-13,24.437500,24.622499,23.607500,23.775000,23.551172,18260400
2014-01-14,23.955000,24.732500,23.955000,24.702499,24.469936,14230800
2014-01-15,24.889999,25.205000,24.857500,25.094999,24.858744,13057200
2014-01-16,25.055000,25.184999,24.985001,25.122499,24.885988,9049200
2014-01-17,24.965000,25.102501,24.707500,24.827499,24.593761,9202000
2014-01-21,25.147499,25.222500,24.782499,25.202499,24.965231,10238400
2014-01-22,25.322500,25.452499,25.180000,25.350000,25.111343,8646000
2014-01-23,25.172501,25.177500,24.809999,25.167500,24.930561,12641200
2014-01-24,24.922501,24.985001,24.142500,24.142500,23.915211,19052000
2014-01-27,24.184999,24.247499,23.340000,23.709999,23.486784,25622000
2014-01-28,23.447500,23.715000,23.375000,23.674999,23.452108,11780400
2014-01-29,23.257500,23.605000,23.067499,23.172501,22.954340,24526400
2014-01-30,23.737499,24.172501,23.680000,23.987499,23.761667,12167200
2014-01-31,23.487499,24.115000,23.432501,23.885000,23.660133,15199200
2014-02-03,23.812500,24.010000,22.667500,22.812500,22.597729,22134800
2014-02-04,23.017500,23.305000,22.882500,23.120001,22.902334,15168400
2014-02-05,22.965000,23.165001,22.482500,23.000000,22.783470,13550800
2014-02-06,23.132500,23.637501,23.125000,23.565001,23.343147,10401600
2014-02-07,23.860001,24.452499,23.712500,24.407499,24.177715,13665200
2014-02-10,24.395000,24.725000,24.385000,24.695000,24.462509,10961200
2014-02-11,24.799999,25.362499,24.757500,25.254999,25.017237,14702400
2014-02-12,25.370001,25.475000,25.212500,25.355000,25.116295,12283200
2014-02-13,24.985001,25.775000,24.985001,25.725000,25.482813,13018800
2014-02-14,25.707500,25.955000,25.570000,25.840000,25.596729,10546400
2014-02-18,25.902500,26.190001,25.799999,26.092501,25.846855,8076000
2014-02-19,25.980000,26.110001,25.625000,25.737499,25.495195,14375200
2014-02-20,25.767500,26.065001,25.552500,25.947500,25.703222,13986000
2014-02-21,26.129999,26.209999,25.840000,25.875000,25.631403,11471200
2014-02-24,26.010000,26.410000,25.965000,26.184999,25.938480,8824000
2014-02-25,26.242500,26.355000,25.950001,26.105000,25.859234,14105200
2014-02-26,26.267500,26.417500,25.862499,26.062500,25.817135,14539600
2014-02-27,26.077499,26.455000,25.995001,26.407499,26.158890,10275200
2014-02-28,26.392500,26.705000,25.885000,26.334999,26.087072,13337600
2014-03-03,25.834999,26.084999,25.487499,25.950001,25.705696,13036800
2014-03-04,26.512501,26.709999,26.467501,26.612499,26.361956,16347200
2014-03-05,26.697500,26.850000,26.590000,26.760000,26.508064,10625600
2014-03-06,26.870001,26.917500,26.517500,26.697500,26.446157,11340400
2014-03-07,26.887501,26.927500,26.177500,26.437500,26.188604,15538000
2014-03-10,26.420000,26.514999,26.150000,26.477501,26.228228,9741200
2014-03-11,26.617500,26.750000,26.107500,26.262501,26.015251,16996800
2014-03-12,26.030001,26.477501,25.830000,26.445000,26.196033,13766000
2014-03-13,26.657499,26.670000,25.467501,25.712500,25.470428,22020000
2014-03-14,25.530001,25.767500,25.337500,25.342501,25.103916,16145200
2014-03-17,25.672501,26.215000,25.652500,25.805000,25.562059,11632000
2014-03-18,25.857500,26.475000,25.850000,26.422501,26.173744,13522000
2014-03-19,26.440001,26.492500,25.787500,26.147499,25.901335,16042000
2014-03-20,25.975000,26.432501,25.862499,26.275000,26.027632,12272000
2014-03-21,26.562500,26.602501,25.545000,25.635000,25.393660,21235200
2014-03-24,25.830000,25.867500,24.735001,25.205000,24.967707,24586000
2014-03-25,25.459999,25.777500,24.942499,25.352501,25.113817,21380400
2014-03-26,25.615000,25.717501,24.695000,24.700001,24.467461,20256000
2014-03-27,24.647499,24.855000,24.162500,24.424999,24.195051,17040000
2014-03-28,24.582500,25.055000,24.385000,24.527500,24.296585,12990400
2014-03-31,24.889999,25.190001,24.840000,24.862499,24.628431,13402400
2014-04-01,25.100000,25.764999,25.094999,25.730000,25.487764,13997200
2014-04-02,25.952499,26.004999,25.635000,25.867500,25.623972,13432400
2014-04-03,25.930000,26.002501,25.174999,25.462500,25.222786,12900000
2014-04-04,25.782499,25.847500,23.975000,24.087500,23.860729,28582000
2014-04-07,23.805000,24.237499,23.312500,23.657499,23.434778,22884000
2014-04-08,23.695000,24.137501,23.532499,24.072500,23.845869,16998000
2014-04-09,24.257500,24.932501,24.129999,24.905001,24.670534,13222800
2014-04-10,24.915001,24.930000,23.227501,23.367500,23.147509,30582800
2014-04-11,22.942499,23.545000,22.707500,22.825001,22.610117,21710400
2014-04-14,23.205000,23.412500,22.742500,23.172501,22.954340,18656800
2014-04-15,23.327499,23.584999,22.350000,23.320000,23.100456,22597600
2014-04-16,23.735001,23.942499,23.347500,23.927500,23.702232,11134400
2014-04-17,23.770000,24.182501,23.642500,23.942499,23.717094,8685200
2014-04-21,24.067499,24.307501,23.842501,24.305000,24.076185,8800400
2014-04-22,24.455000,24.807501,24.385000,24.697500,24.464985,6971600
2014-04-23,24.692499,24.705000,24.222500,24.252501,24.024174,8026400
2014-04-24,25.062500,25.062500,24.190001,24.725000,24.492226,11793200
2014-04-25,24.420000,24.475000,23.812500,23.927500,23.702232,10606800
2014-04-28,24.139999,24.430000,23.322500,24.100000,23.873116,18455200
2014-04-29,24.230000,24.549999,23.992500,24.462500,24.232199,7830400
2014-04-30,24.252501,24.635000,24.112499,24.592501,24.360971,8188000
2014-05-01,24.652500,25.012501,24.547501,24.750000,24.516993,8708000
2014-05-02,24.892500,24.992500,24.530001,24.655001,24.422888,11501600
2014-05-05,24.360001,24.912500,24.237499,24.905001,24.670534,7444800
2014-05-06,24.834999,24.852501,24.235001,24.254999,24.026651,9963200
2014-05-07,24.367500,24.405001,23.549999,24.107500,23.880541,13153200
2014-05-08,23.942499,24.645000,23.837500,24.070000,23.843395,13787600
2014-05-09,24.027500,24.275000,23.722500,24.254999,24.026651,11114400
2014-05-12,24.537500,25.057501,24.495001,25.032499,24.796831,6064400
2014-05-13,25.090000,25.257500,24.985001,25.065001,24.829025,6072400
2014-05-14,24.924999,25.115000,24.700001,24.802500,24.568996,4674000
2014-05-15,24.802500,24.887501,24.112499,24.427500,24.197529,10178800
2014-05-16,24.475000,24.772499,24.162500,24.742500,24.509558,6542400
2014-05-19,24.605000,25.160000,24.512501,25.100000,24.863701,5742800
2014-05-20,25.055000,25.242500,24.695000,24.912500,24.677961,7265200
2014-05-21,24.992500,25.400000,24.965000,25.382500,25.143536,5593200
2014-05-22,25.430000,25.737499,25.360001,25.590000,25.349079,5872800
2014-05-23,25.650000,25.980000,25.535000,25.975000,25.730459,3279200
2014-05-27,26.209999,26.629999,26.157499,26.629999,26.379292,4165200
2014-05-28,26.594999,26.680000,26.410000,26.452499,26.203465,6883600
2014-05-29,26.645000,26.797501,26.532499,26.785000,26.532833,4984800
2014-05-30,26.805000,26.885000,26.520000,26.802500,26.550169,4027200
2014-06-02,26.862499,26.875000,26.407499,26.735001,26.483303,3923600
2014-06-03,26.565001,26.802500,26.500000,26.722500,26.470922,3335200
2014-06-04,26.584999,27.000000,26.504999,26.902500,26.649229,3610400
2014-06-05,26.962500,27.467501,26.782499,27.365000,27.107376,4931600
2014-06-06,27.580000,27.674999,27.462500,27.674999,27.414455,4535600
2014-06-09,27.697500,27.777500,27.485001,27.632500,27.372355,3824400
2014-06-10,27.590000,27.760000,27.527500,27.717501,27.456554,3818400
2014-06-11,27.537500,27.797501,27.492500,27.702499,27.441690,4578800
2014-06-12,27.605000,27.665001,27.025000,27.230000,26.973646,7344000
2014-06-13,27.452499,27.512501,27.139999,27.377501,27.119753,4694400
2014-06-16,27.290001,27.582500,27.165001,27.420000,27.161854,3565200
2014-06-17,27.395000,27.597500,27.287500,27.447500,27.189098,3958800
2014-06-18,27.512501,27.832500,27.202499,27.782499,27.520941,4553600
2014-06-19,27.840000,27.879999,27.477501,27.722500,27.461510,3965200
2014-06-20,27.754999,27.830000,27.639999,27.775000,27.513514,3135600
2014-06-23,27.775000,27.809999,27.632500,27.790001,27.528374,3476400
2014-06-24,27.790001,28.257500,27.582500,27.740000,27.478842,7510400
2014-06-25,27.572500,28.139999,27.562500,28.052500,27.833551,5976800
2014-06-26,28.077499,28.100000,27.645000,28.075001,27.855875,6955200
2014-06-27,27.990000,28.327499,27.990000,28.309999,28.089041,5229600
2014-06-30,28.295000,28.557501,28.277500,28.424999,28.203142,3818400
2014-07-01,28.602501,29.187500,28.587500,29.052500,28.825745,4025600
2014-07-02,29.072500,29.219999,29.022499,29.139999,28.912561,4291200
2014-07-03,29.320000,29.487499,29.167500,29.482500,29.252388,4078000
2014-07-07,29.430000,29.504999,29.209999,29.312500,29.083719,6825200
2014-07-08,29.215000,29.240000,28.372499,28.620001,28.396624,8489600
2014-07-09,28.767500,29.092501,28.597500,29.040001,28.813345,6260800
2014-07-10,28.309999,29.090000,28.225000,28.860001,28.634750,5460800
2014-07-11,28.987499,29.215000,28.822500,29.202499,28.974573,4533200
2014-07-14,29.485001,29.700001,29.385000,29.584999,29.354092,3420000
2014-07-15,29.670000,29.750000,28.945000,29.379999,29.150692,7398800
2014-07-16,29.785000,29.850000,29.540001,29.602501,29.371454,3400800
2014-07-17,29.430000,29.645000,28.627501,28.822500,28.597544,8055200
2014-07-18,29.125000,29.754999,29.042500,29.705000,29.473154,5448800
2014-07-21,29.587500,29.742500,29.372499,29.637501,29.406187,3086000
2014-07-22,29.915001,30.112499,29.862499,30.040001,29.805540,3152800
2014-07-23,30.240000,30.475000,30.127501,30.407499,30.170174,3964400
2014-07-24,30.510000,30.584999,30.252501,30.347500,30.110641,5117200
2014-07-25,30.045000,30.182501,29.790001,30.080000,29.845230,3976000
2014-07-28,30.150000,30.267500,29.655001,30.115000,29.879955,3759200
2014-07-29,30.237499,30.377501,29.962500,30.025000,29.790657,7236800
2014-07-30,30.332500,30.459999,30.022499,30.254999,30.018858,4815200
2014-07-31,29.762501,29.840000,28.934999,29.020000,28.793499,7977200
2014-08-01,28.910000,29.219999,28.420000,28.812500,28.587622,9132800
2014-08-04,28.952499,29.424999,28.717501,29.190001,28.962175,5593600
2014-08-05,28.962500,29.129999,28.482500,28.757500,28.533052,8725600
2014-08-06,28.387501,29.049999,28.355000,28.700001,28.476000,6716400
2014-08-07,28.950001,29.075001,28.322500,28.530001,28.307329,7336400
2014-08-08,28.622499,28.995001,28.367500,28.927500,28.701721,5966800
2014-08-11,29.137501,29.455000,29.122499,29.277500,29.048988,3654000
2014-08-12,29.205000,29.395000,28.947500,29.235001,29.006823,4374400
2014-08-13,29.500000,29.887501,29.452499,29.872499,29.639347,3921600
2014-08-14,29.937500,30.182501,29.865000,30.180000,29.944448,4289600
2014-08-15,30.507500,30.607500,29.902500,30.459999,30.222260,6156400
2014-08-18,30.754999,30.992500,30.697500,30.942499,30.700996,3436400
2014-08-19,31.084999,31.315001,31.049999,31.282499,31.038343,2351600
2014-08-20,31.219999,31.405001,31.182501,31.299999,31.055704,2827600
2014-08-21,31.330000,31.452499,31.217501,31.407499,31.162365,2370800
2014-08-22,31.427500,31.625000,31.292500,31.495001,31.249180,3073200
2014-08-25,31.799999,31.902500,31.572500,31.725000,31.477388,3902400
2014-08-26,31.817499,31.860001,31.645000,31.799999,31.551804,2338000
2014-08-27,31.805000,31.870001,31.665001,31.802500,31.554281,1822000
2014-08-28,31.584999,31.795000,31.520000,31.709999,31.462502,3038400
2014-08-29,31.865000,31.967501,31.637501,31.965000,31.715513,2118000
2014-09-02,32.122501,32.160000,31.882500,32.147499,31.896585,3508000
2014-09-03,32.305000,32.305000,31.652500,31.770000,31.522039,5305200
2014-09-04,31.915001,32.230000,31.545000,31.684999,31.437700,5462400
2014-09-05,31.812500,32.055000,31.477501,32.040001,31.789932,4173200
2014-09-08,32.020000,32.294998,31.852501,32.142502,31.891632,5620400
2014-09-09,32.117500,32.382500,31.492500,31.617500,31.370724,7238400
2014-09-10,31.692499,32.150002,31.514999,32.107498,31.856901,4283200
2014-09-11,31.842501,32.107498,31.607500,32.082500,31.832100,6006000
2014-09-12,32.020000,32.029999,31.547501,31.742500,31.494751,9806800
2014-09-15,31.805000,31.817499,30.937500,31.117500,30.874630,9744800
2014-09-16,30.889999,31.787500,30.842501,31.665001,31.417858,7819600
2014-09-17,31.660000,32.062500,31.410000,31.780001,31.531960,4962000
2014-09-18,31.959999,32.244999,31.897499,32.240002,31.988371,2728800
2014-09-19,32.502499,32.522499,31.942499,32.182499,31.931322,5345600
2014-09-22,32.032501,32.052502,31.327499,31.607500,31.360806,5872000
2014-09-23,31.355000,31.709999,31.299999,31.432501,31.187172,6318800
2014-09-24,31.467501,32.125000,31.280001,32.102501,31.851940,4999600
2014-09-25,31.889999,31.975000,30.732500,30.757500,30.517439,8480000
2014-09-26,30.932501,31.510000,30.850000,31.427500,31.182209,5989200
2014-09-29,30.780001,31.487499,30.745001,31.334999,31.090429,7589600
2014-09-30,31.497499,31.735001,31.115000,31.430000,31.184690,7879600
2014-10-01,31.250000,31.285000,30.207500,30.412500,30.175133,11058800
2014-10-02,30.402500,30.590000,29.637501,30.392500,30.155285,12364400
2014-10-03,30.732500,31.250000,30.549999,31.002501,30.760525,6324400
2014-10-06,31.167500,31.342501,30.682501,30.867500,30.626585,6088800
2014-10-07,30.562500,30.750000,29.982500,29.995001,29.760895,8718400
2014-10-08,30.042500,31.340000,29.662500,31.187500,30.944082,8305600
2014-10-09,31.075001,31.225000,30.045000,30.139999,29.904760,15200400
2014-10-10,29.775000,30.127501,28.625000,28.629999,28.406544,9830000
2014-10-13,28.530001,28.962500,27.690001,27.747499,27.530933,16758400
2014-10-14,28.097500,28.447500,27.587500,27.735001,27.518532,17638800
2014-10-15,26.897499,27.605000,26.112499,27.400000,27.186148,19972000
2014-10-16,26.237499,27.500000,26.212500,27.037500,26.826475,19412800
2014-10-17,27.750000,28.267500,27.427500,27.760000,27.543333,16690400
2014-10-20,27.725000,28.620001,27.635000,28.580000,28.356936,8281200
2014-10-21,29.277500,30.075001,29.142500,30.075001,29.840267,11525600
2014-10-22,30.237499,30.342501,29.727501,29.754999,29.522758,8391200
2014-10-23,30.334999,30.990000,30.260000,30.667500,30.428143,10078800
2014-10-24,30.760000,31.192499,30.552500,31.135000,30.891993,8115200
2014-10-27,31.012501,31.315001,30.780001,31.217501,30.973850,7226400
2014-10-28,31.455000,32.147499,31.452499,32.139999,31.889151,7653600
2014-10-29,31.924999,32.095001,31.447500,31.892500,31.643583,12095200
2014-10-30,31.615000,32.182499,31.475000,32.047501,31.797373,7992000
2014-10-31,33.102501,33.137501,32.705002,32.915001,32.658100,8065600
2014-11-03,32.980000,33.279999,32.942501,33.105000,32.846611,4098000
2014-11-04,32.897499,33.060001,32.439999,32.900002,32.643223,7104800
2014-11-05,33.310001,33.317501,32.662498,32.880001,32.623375,6990800
2014-11-06,32.875000,33.115002,32.615002,33.099998,32.841656,6182400
2014-11-07,33.205002,33.242500,32.700001,33.025002,32.767242,5207600
2014-11-10,33.062500,33.357498,32.895000,33.277500,33.017769,3974400
2014-11-11,33.297501,33.467499,33.107498,33.467499,33.206287,4517200
2014-11-12,33.209999,33.662498,33.200001,33.592499,33.330311,3532800
2014-11-13,33.727501,34.132500,33.570000,33.872501,33.608131,5984400
2014-11-14,33.857498,34.082500,33.642502,34.075001,33.809052,3038800
2014-11-17,33.932499,34.077499,33.567501,33.865002,33.600685,3773600
2014-11-18,33.939999,34.477501,33.939999,34.392502,34.124069,2730800
2014-11-19,34.314999,34.314999,33.772499,34.075001,33.809052,4573600
2014-11-20,33.799999,34.437500,33.735001,34.382500,34.114140,2432400
2014-11-21,35.002499,35.052502,34.302502,34.509998,34.240650,4932800
2014-11-24,34.702499,35.082500,34.645000,35.060001,34.786362,3233600
2014-11-25,35.152500,35.365002,34.977501,35.165001,34.890537,3821200
2014-11-26,35.227501,35.662498,35.157501,35.622501,35.344475,3583600
2014-11-28,35.812500,36.105000,35.772499,35.939999,35.659489,1958000
2014-12-01,35.744999,35.875000,34.865002,35.119999,34.845890,5946400
2014-12-02,35.192501,35.532501,35.055000,35.400002,35.123707,3780800
2014-12-03,35.502499,35.630001,35.105000,35.542500,35.265095,4122000
2014-12-04,35.470001,35.775002,35.207500,35.487499,35.210518,5097200
2014-12-05,35.619999,35.722500,35.352501,35.505001,35.227886,3329600
2014-12-08,35.345001,35.630001,34.625000,34.977501,34.704510,4628000
2014-12-09,34.165001,35.257500,33.935001,35.235001,34.959995,6808400
2014-12-10,35.102501,35.252499,33.974998,34.110001,33.843769,6742400
2014-12-11,34.294998,35.237499,34.290001,34.437500,34.168716,4318800
2014-12-12,33.764999,34.547501,33.674999,33.687500,33.424568,6044400
2014-12-15,34.032501,34.272499,32.782501,33.000000,32.742432,9212400
2014-12-16,32.547501,33.529999,31.900000,31.912500,31.663427,9383600
2014-12-17,31.957500,33.259998,31.875000,33.047501,32.789570,10104400
2014-12-18,34.037498,34.685001,33.840000,34.680000,34.409328,7743200
2014-12-19,34.730000,35.255001,34.577499,34.912498,34.640011,6098800
2014-12-22,34.849998,35.145000,34.802502,35.132500,34.878273,4846400
2014-12-23,35.387501,35.389999,34.792500,34.902500,34.649933,3408400
2014-12-24,34.957500,35.200001,34.912498,34.942501,34.689644,1026800
2014-12-26,35.142502,35.572498,35.127499,35.437500,35.181072,2023200
2014-12-29,35.362499,35.564999,35.327499,35.422501,35.166172,2516400
2014-12-30,35.182499,35.367500,34.837502,34.919998,34.667313,3595200
2014-12-31,35.029999,35.322498,34.112499,34.185001,33.937634,4505600
2015-01-02,34.525002,34.830002,33.677502,34.042500,33.796158,6238800
2015-01-05,33.712502,33.785000,32.822498,33.005001,32.766167,7108400
2015-01-06,33.105000,33.207500,31.832500,32.134998,31.902464,6566400
2015-01-07,32.555000,33.095001,32.389999,32.937500,32.699150,6550000
2015-01-08,33.520000,34.337502,33.442501,34.197498,33.950035,6568000
2015-01-09,34.402500,34.445000,33.372501,33.757500,33.513226,6995600
2015-01-12,33.902500,33.937500,32.882500,33.062500,32.823246,5190000
2015-01-13,33.692501,34.392502,32.502499,33.012501,32.773613,9436800
2015-01-14,32.352501,32.997501,32.090000,32.685001,32.448483,9248800
2015-01-15,32.970001,33.067501,31.735001,31.822500,31.592224,7133200
2015-01-16,31.702499,32.639999,31.632500,32.572498,32.336800,8842000
2015-01-20,32.957500,33.224998,32.215000,33.075001,32.835659,7870000
2015-01-21,32.877499,33.705002,32.639999,33.410000,33.168236,7334400
2015-01-22,33.657501,34.709999,33.072498,34.645000,34.394306,7927600
2015-01-23,34.647499,35.005001,34.439999,34.794998,34.543221,6987600
2015-01-26,34.722500,34.842499,34.365002,34.724998,34.473728,5643200
2015-01-27,33.630001,33.654999,32.692501,32.945000,32.706604,8019600
2015-01-28,33.977501,34.032501,32.560001,32.584999,32.349205,8399600
2015-01-29,32.505001,33.307499,31.955000,33.182499,32.942394,7530000
2015-01-30,33.145000,33.637501,32.592499,32.697498,32.460896,6342000
2015-02-02,32.817501,33.307499,31.822500,33.252499,33.011871,6389200
2015-02-03,33.485001,33.927502,33.049999,33.889999,33.644768,6436400
2015-02-04,33.587502,34.272499,33.455002,33.812500,33.567822,7213600
2015-02-05,33.990002,34.447498,33.822498,34.404999,34.156040,5170400
2015-02-06,34.529999,34.674999,33.744999,33.987499,33.741554,5189200
2015-02-09,33.722500,34.087502,33.615002,33.767502,33.523148,4122000
2015-02-10,34.150002,34.912498,34.032501,34.822498,34.570515,4633600
2015-02-11,34.882500,35.227501,34.772499,35.082500,34.828636,5059600
2015-02-12,35.525002,35.915001,35.422501,35.882500,35.622841,5349200
2015-02-13,36.105000,36.509998,35.965000,36.494999,36.230907,6569200
2015-02-17,36.494999,36.615002,36.327499,36.567501,36.302891,3846800
2015-02-18,36.485001,36.707500,36.382500,36.674999,36.409611,3481600
2015-02-19,36.627499,37.075001,36.607498,37.032501,36.764526,4700800
2015-02-20,36.987499,37.567501,36.757500,37.525002,37.253460,5254000
2015-02-23,37.502499,37.617500,37.322498,37.612499,37.340328,3520000
2015-02-24,37.507500,37.740002,37.290001,37.660000,37.387474,4214000
2015-02-25,37.542500,37.825001,37.307499,37.465000,37.193890,4042400
2015-02-26,37.532501,37.880001,37.340000,37.845001,37.571148,3726800
2015-02-27,37.817501,37.862499,37.395000,37.514999,37.243538,3161600
2015-03-02,37.642502,38.209999,37.634998,38.189999,37.913647,4589200
2015-03-03,37.950001,38.032501,37.349998,37.814999,37.541363,6112000
2015-03-04,37.584999,37.682499,37.125000,37.542500,37.270844,5136000
2015-03-05,37.730000,37.889999,37.357498,37.657501,37.385002,4284400
2015-03-06,37.572498,37.709999,36.619999,36.787498,36.521301,5800000
2015-03-09,36.952499,37.197498,36.652500,36.992500,36.724812,3697600
2015-03-10,36.490002,36.500000,35.647499,35.665001,35.406914,7290000
2015-03-11,35.747501,35.830002,35.205002,35.232498,34.977551,5376000
2015-03-12,35.172501,35.779999,35.134998,35.709999,35.451591,4955600
2015-03-13,35.637501,35.910000,34.939999,35.380001,35.123985,7540800
2015-03-16,35.634998,36.312500,35.567501,36.312500,36.049740,4984000
2015-03-17,36.087502,36.512501,35.930000,36.402500,36.139084,3829200
